"","CASE_ID","GPS_NAC_ADOPTER","SURVEY_SOURCE","STATE","HOME","HAVESOLAR","PROMPT1","PROMPT2","PROMPT3","PROMPT4","PROMPT5","PROMPT6","PROMPT7","PROMPT8","PROMPT9","PROMPT10","PROMPT11","PROMPT12","PROMPT13","PROMPT14","PROMPT15","PROMPT_HOME1","PROMPT_HOME2","PROMPT_HOME3","PROMPT_HOME4","PROMPT_HOME5","TIME_CONSIDERED","INST_TALKEDTO","INST_QOTE_BUY_TEXT_CLND","INST_QOTE_LSE_TEXT_CLND","MOTIVE1","MOTIVE2","MOTIVE3","MOTIVE4","MOTIVE5","MOTIVE6","MOTIVE7","MOTIVE8","MOTIVE9","INFLNC_SAW","INFLNC_PPLTALK","INFLNC_ADS","INFLNC_OTHKNEW","INFLNC_OTHKNEW_NUM","INFLNC_OTH_MULT1","INFLNC_OTH_MULT2","INFLNC_OTH_MULT3","INFLNC_OTH_MULT4","INFLNC_OTH_MULT5","INFLNC_OTH_MULT6","INFLNC_OTH_MULT7","INFLNC_OTH_ONE1","INFLNC_OTH_ONE2","INFLNC_OTH_ONE3","INFLNC_OTH_ONE4","INFLNC_OTH_ONE5","INFLNC_OTH_ONE6","DIFFICULTY1","DIFFICULTY2","DIFFICULTY3","DIFFICULTY4","DIFFICULTY5","DIFFICULTY6","CONCERN1","CONCERN2","CONCERN3","CONCERN4","CONCERN5","CONCERN6","CONCERN7","CONCERN8","CONCERN9","NPS_PANELS","ECONEVAL","ECONEVAL_SVG_PERIOD","ECONEVAL_SVGS_CLND","ECONEVAL_PYBK","ECONEVAL_PYBK_YRS_CLND","ECONEVAL_ROR","ECONEVAL_ROR_PCT_CLND","WINTER_NOPV_BINNED","SUMMER_NOPV_BINNED","PN1","PN2","PN3","E2","BB1","BB2","BB3","BTE8","BE13","BE10","Co3","VB1","VB2","VB3","VA1","VA2","VA3","VT1","VT2","VT3","VE1","VE2","VE4","VO1","VO2","VO3","RISK_AVERSION_CLND","DISCOUNTING_CLND","CIJM1","CIJM2","CIJM3","CNS1","CNS2","CNS4","HOME_MOVED_SINCE2009","SQFT_BINNED","EE1","EE2","EE3","EE4","EE5","EE6","EE7","EE8","HMYRS_1","HMYRS_1_CLEANED","HAS_POOL","HAS_AC","STANCE","PEOPLE_TOT_3PLUS","HAVE_KIDS","GENDER","AGE_BINNED","EDUC_BINNED","FINANCIAL","INCOME_BINNED","RETIRED","RETIRED_LAST5YRS","RETIRE_WHEN","RETIRE_WHEN_BINNED","type"
"1989",3343,2,5,1,1,"0",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,4,2,2,0,4,4,5,5,4,4,4,5,5,4,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3,4,3,4,3,3,3,4,3,4,4,3,3,4,4,10,2,NA,NA,1,10,NA,NA,5,7,5,5,4,4,4,4,5,4,4,4,5,5,4,4,4,4,5,4,5,5,4,4,5,4,4,5,10,10,4,4,3,3,3,3,1,1,1,0,0,0,0,0,0,0,1,NA,1,1,4,0,0,0,1,3,1,1,0,NA,1,6,2
"1990",3344,2,5,4,1,"0",0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,4,2,2,0,5,5,5,4,5,1,3,1,1,4,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,3,3,1,5,5,5,5,5,1,1,1,1,11,1,1,100,NA,NA,NA,NA,5,8,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,3,1,3,4,5,50,500,5,5,5,3,3,5,0,2,1,0,0,0,0,1,1,0,2,10,0,1,3,1,1,1,2,2,3,1,1,1,NA,NA,2
"1991",3345,2,5,1,1,"0",0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,5,1,1,1,5,4,2,5,3,2,3,1,1,4,4,3,1,2,3,1,2,2,3,3,1,NA,NA,NA,NA,NA,NA,2,2,1,1,3,4,2,2,1,2,1,3,3,1,1,9,4,NA,NA,NA,NA,NA,NA,6,5,2,3,3,3,3,2,4,4,4,4,3,3,3,3,5,3,2,5,5,2,2,3,2,2,3,1,2,6500,4,4,3,3,2,3,0,2,0,0,0,0,0,0,0,1,98,NA,0,1,5,0,0,0,4,3,1,2,1,0,NA,NA,2
"1992",3346,2,5,3,1,"0",0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,7,1,0,0,5,4,4,5,4,4,4,3,3,4,4,4,1,4,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,1,3,2,2,1,3,3,3,1,4,4,4,3,2,8,3,NA,NA,NA,NA,98,NA,7,11,4,4,4,4,98,98,4,5,98,4,4,4,4,4,5,5,5,5,5,4,3,5,3,5,4,5,300,8000,4,4,4,3,4,3,1,4,0,0,1,0,1,0,0,0,2,10,1,1,4,0,0,0,4,4,2,4,1,0,NA,NA,2
"1993",3347,2,5,2,2,"0",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,1,0,0,5,5,5,5,5,5,5,5,5,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,4,4,4,5,5,5,5,5,5,5,5,5,8,3,NA,NA,NA,NA,98,NA,7,7,4,98,4,98,4,98,4,5,4,5,4,5,4,3,5,4,4,4,5,4,2,2,3,3,3,3,50,NA,2,2,2,5,5,5,0,1,1,1,1,0,0,0,0,0,3,NA,0,1,4,1,1,1,1,2,2,4,0,NA,1,4,2
"1994",3348,2,5,1,1,"0",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,3,1,1,0,4,5,4,5,4,4,4,98,98,5,4,4,1,3,2,1,1,2,2,2,1,NA,NA,NA,NA,NA,NA,3,3,3,3,1,1,2,4,5,3,5,5,5,3,3,6,2,NA,NA,98,NA,NA,NA,7,6,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,5,4,0,3,4,5,5,5,5,1,50000,5,5,5,5,5,5,0,4,1,1,1,1,1,1,1,0,2,10,1,1,97,1,0,0,2,3,1,5,0,NA,1,3,2
"1995",3349,2,5,2,1,"0",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2,0,0,4,4,4,4,5,4,5,3,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,1,5,3,4,4,5,2,2,3,3,2,7,2,NA,NA,98,NA,NA,NA,5,7,5,3,4,5,4,4,5,4,98,3,3,5,5,5,5,5,5,5,5,4,1,1,1,5,4,5,50,10000,3,3,3,2,3,1,0,2,0,1,1,1,1,1,1,0,2,15,0,1,3,1,0,1,3,4,2,3,0,NA,1,3,2
"1996",3351,2,5,1,1,"0",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,5,2,2,0,5,5,3,4,4,3,2,2,2,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,4,4,4,4,4,4,4,5,3,4,4,3,2,5,4,7,1,2,200,NA,NA,NA,NA,9,9,3,3,3,4,4,3,2,4,4,4,2,2,4,3,3,4,3,4,3,3,3,4,3,4,3,2,10,100,4,4,2,4,4,4,0,4,1,0,0,0,0,0,0,0,3,NA,0,1,5,0,0,0,1,3,2,4,0,NA,2,NA,2
"1997",3352,2,5,1,1,"0",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,1,1,0,3,1,3,1,3,1,1,1,1,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,7,4,NA,NA,NA,NA,NA,NA,5,7,98,98,5,98,98,98,98,98,98,98,98,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,NA,2,2,3,3,3,3,1,4,0,0,0,0,0,0,0,1,98,NA,0,1,97,0,0,1,1,3,2,3,0,NA,98,NA,2
"1998",3353,2,5,2,1,"0",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,6,1,1,0,4,4,4,5,5,5,5,5,4,2,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,98,4,1,4,4,4,4,4,4,4,5,4,4,4,4,4,6,4,NA,NA,NA,NA,NA,NA,7,7,5,5,5,5,5,5,5,98,98,98,98,5,5,5,4,5,4,5,5,3,4,4,4,4,4,4,1,NA,4,4,4,4,4,4,0,4,1,1,1,0,0,0,0,0,2,10,0,1,4,1,1,0,2,3,2,5,0,NA,1,5,2
"1999",3354,2,5,2,1,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,2,NA,NA,4,4,4,4,3,3,3,3,3,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,4,NA,NA,NA,NA,NA,NA,7,7,4,3,4,3,3,3,4,4,4,3,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,3,5,5,3,3,3,3,3,3,0,1,0,0,1,0,0,0,0,0,3,NA,0,0,3,1,1,0,2,2,2,4,0,NA,1,6,2
"2000",3355,2,5,2,1,"0",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,6,1,1,1,5,5,98,5,5,5,5,4,4,2,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,2,3,5,4,5,5,4,5,4,3,4,8,1,1,50,NA,NA,NA,NA,5,3,4,4,4,3,3,2,4,98,98,98,98,4,4,4,5,4,5,5,5,4,3,3,3,3,3,4,1,10000,3,3,2,3,3,4,0,3,1,1,1,1,1,1,0,0,98,NA,0,1,4,0,0,0,3,1,2,1,1,1,NA,NA,2
"2001",3356,2,5,4,1,"0",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,3,2,NA,NA,5,5,5,5,5,5,5,3,5,4,4,5,1,3,2,1,1,2,3,2,2,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,3,NA,NA,NA,NA,1,7,6,7,5,4,5,5,3,5,4,5,4,4,5,4,3,4,5,3,3,4,4,5,5,5,4,4,5,3,1000,10000,5,5,4,5,5,5,1,1,1,0,1,1,1,1,1,0,1,NA,1,1,2,1,1,0,1,4,2,4,0,NA,98,NA,2
"2002",3357,2,5,3,1,"0",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,5,2,3,6,5,4,5,4,5,4,5,4,5,5,5,4,1,2,3,2,3,2,2,3,3,NA,NA,NA,NA,NA,NA,3,4,5,4,3,2,5,5,5,5,5,5,5,5,5,11,1,1,NA,NA,NA,NA,NA,6,7,4,5,3,5,2,4,5,4,3,4,4,5,2,5,5,4,4,4,4,5,5,5,3,3,4,4,100,120,5,4,3,2,5,5,0,1,0,1,1,1,1,0,0,0,1,NA,0,1,1,1,1,1,1,2,1,3,0,NA,1,6,2
"2003",3358,2,5,3,1,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,4,2,2,0,5,5,3,4,5,3,4,3,3,4,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,2,2,3,5,5,5,5,4,4,3,2,3,7,1,98,NA,NA,NA,NA,NA,3,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,20,1e+06,3,4,4,4,4,3,1,1,0,0,0,0,0,0,0,1,3,NA,1,1,3,0,0,1,1,2,2,3,0,NA,98,NA,2
"2004",3359,2,5,2,2,"0",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,8,2,2,0,5,5,5,5,5,4,5,3,3,3,3,3,1,2,3,1,3,3,3,2,3,NA,NA,NA,NA,NA,NA,2,3,3,2,1,2,2,2,2,3,3,3,4,3,3,6,1,98,NA,NA,NA,NA,NA,9,9,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,NA,4,4,3,3,4,4,0,NA,1,1,0,0,0,0,0,0,98,NA,0,1,4,0,0,0,1,3,2,4,0,NA,1,6,2
"2005",3360,2,5,2,1,"0",0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,4,2,1,1,5,4,4,5,4,5,4,4,5,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,2,3,3,3,4,2,5,3,3,4,2,3,2,3,3,9,2,NA,NA,1,4,NA,NA,8,10,4,4,4,4,4,98,4,4,4,4,4,4,5,3,4,5,4,4,4,5,4,4,3,3,4,4,10,20000,4,4,3,4,3,5,0,1,0,1,0,1,1,0,0,0,2,20,1,1,3,0,0,1,2,1,1,5,0,NA,1,3,2
"2006",3361,2,5,3,1,"0",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,7,2,0,0,5,5,4,4,3,4,4,4,4,3,3,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,3,3,4,4,4,4,4,3,3,4,3,8,2,NA,NA,1,6,NA,NA,5,6,3,3,3,2,4,2,3,3,4,3,3,5,4,4,4,4,4,5,5,3,3,4,2,4,4,4,1,1,3,4,3,4,4,4,0,4,0,1,1,1,0,1,0,0,3,NA,0,1,3,1,0,1,2,2,2,4,1,1,NA,NA,2
"2007",3362,2,5,1,2,"0",1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,5,2,NA,NA,4,5,3,1,3,2,2,1,1,2,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,3,5,5,5,4,4,5,4,5,4,4,5,1,98,NA,NA,NA,NA,NA,3,4,3,3,1,3,2,3,4,4,4,4,3,3,3,2,4,4,4,3,5,3,2,1,2,3,2,3,10,15000,3,3,4,4,3,3,1,3,0,1,1,0,0,0,0,0,98,NA,0,1,3,1,0,0,1,3,1,2,0,NA,2,NA,2
"2008",3363,2,5,4,1,"0",1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,6,2,1,1,4,4,2,4,4,3,4,3,2,4,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,4,1,3,3,3,3,4,3,3,4,3,2,3,2,2,9,1,1,75,NA,NA,NA,NA,3,6,4,4,4,5,4,4,4,4,4,4,4,5,5,5,4,3,4,4,5,3,3,3,2,3,3,4,1,NA,3,3,4,3,3,4,1,1,0,0,0,1,0,0,0,0,3,NA,0,1,3,0,0,0,3,2,3,1,0,NA,1,2,2
"2009",3364,2,5,2,1,"0",0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,4,2,1,1,5,4,5,4,3,4,3,2,4,4,4,3,1,3,2,1,2,3,3,2,2,NA,NA,NA,NA,NA,NA,3,2,3,4,2,3,3,4,3,2,5,4,4,3,2,8,1,2,3000,NA,NA,NA,NA,10,10,3,1,2,1,4,1,2,4,5,4,4,3,3,4,3,4,5,4,5,4,3,2,2,3,3,4,50,10000,3,3,4,3,3,3,0,4,0,1,1,1,1,1,0,0,2,5,0,1,4,1,0,0,1,2,2,1,0,NA,98,NA,2
"2010",3365,2,5,3,1,"0",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,4,2,0,0,5,5,5,5,1,1,1,1,1,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,7,2,NA,NA,98,NA,NA,NA,5,8,1,3,1,1,1,1,1,4,3,4,3,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,3,3,3,3,0,3,0,1,0,0,0,0,0,0,98,NA,0,1,5,1,1,0,1,3,3,3,0,NA,98,NA,2
"2011",3366,2,5,4,1,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,2,2,2,2,5,4,4,5,5,4,4,5,4,4,5,5,1,2,3,2,2,2,3,3,3,NA,NA,NA,NA,NA,NA,4,5,5,5,4,5,4,5,5,5,4,5,5,5,4,9,1,1,100,NA,NA,NA,NA,5,6,5,4,5,5,4,5,5,5,4,4,4,4,5,5,5,5,5,4,4,5,4,5,4,5,5,5,100,100,4,4,3,4,4,4,0,NA,0,1,1,1,0,1,0,0,1,NA,1,1,2,1,1,1,1,4,1,4,0,NA,1,6,2
"2012",3367,2,5,3,1,"0",0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,5,2,1,1,4,5,5,4,4,3,3,3,3,4,4,3,1,2,3,1,1,1,3,1,3,NA,NA,NA,NA,NA,NA,4,1,2,2,1,2,4,2,2,3,2,1,2,2,2,8,1,1,200,NA,NA,NA,NA,11,11,4,3,4,3,4,3,4,4,5,4,5,3,3,3,4,3,4,4,4,4,4,1,1,3,4,4,100,50000,3,3,3,3,4,4,0,3,0,0,1,0,0,0,1,0,2,15,0,1,4,1,1,0,2,2,2,2,0,NA,1,5,2
"2013",3368,2,5,1,1,"0",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,3,1,1,0,5,4,4,5,5,4,5,4,4,2,4,1,1,2,2,1,3,1,3,3,2,NA,NA,NA,NA,NA,NA,5,1,4,3,1,3,5,3,3,4,2,2,2,1,1,9,4,NA,NA,NA,NA,NA,NA,7,9,5,5,4,5,5,4,5,5,98,5,4,5,5,5,5,5,5,5,5,5,3,4,3,5,3,5,5,5,3,3,3,3,3,4,0,2,1,1,0,1,0,1,0,0,3,NA,0,1,3,0,1,1,3,1,3,2,0,NA,98,NA,2
"2014",3369,2,5,3,1,"0",1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,4,3,3,0,5,5,5,5,5,5,5,5,5,4,4,5,1,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,3,3,2,1,2,4,4,4,3,4,2,2,2,2,8,2,NA,NA,98,NA,NA,NA,5,6,4,5,4,5,5,4,5,5,4,5,4,5,4,5,5,4,4,5,5,4,4,4,4,4,4,4,100,7500,4,4,3,3,3,4,0,1,0,1,1,0,0,0,0,0,2,10,0,1,4,1,1,0,1,3,2,4,0,NA,1,5,2
"2015",3370,2,5,4,1,"0",1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,3,1,NA,NA,3,4,4,5,5,4,3,4,5,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,1,2,3,2,2,4,3,2,2,3,9,2,NA,NA,98,NA,NA,NA,10,11,4,4,4,3,3,4,3,3,3,3,4,3,4,4,4,3,3,4,3,4,4,4,3,3,3,3,1000,5000,2,3,3,3,3,4,0,3,0,0,0,0,0,0,0,1,98,NA,1,0,4,1,1,1,1,2,1,3,0,NA,2,NA,2
"2016",3371,2,5,4,1,"0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,6,1,0,0,5,5,4,5,5,4,5,4,5,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,6,4,NA,NA,NA,NA,NA,NA,5,5,4,4,2,4,4,98,4,4,98,98,4,3,3,2,4,3,3,4,5,3,3,3,2,2,2,2,5,7000,4,3,3,3,3,3,0,1,1,1,1,1,1,0,0,0,3,NA,0,1,3,0,0,0,3,2,3,2,0,NA,2,NA,2
"2017",3372,2,5,2,1,"0",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,4,3,NA,NA,4,5,5,3,4,3,3,5,4,3,4,5,1,2,2,3,3,2,3,2,2,NA,NA,NA,NA,NA,NA,3,4,5,4,4,3,3,5,4,4,5,3,4,5,3,9,1,1,500,NA,NA,NA,NA,11,9,4,5,3,3,3,5,5,5,3,4,3,3,4,5,4,5,4,3,4,4,5,5,3,3,4,5,200,200,4,5,4,4,3,3,0,3,0,1,1,0,0,1,0,0,1,NA,0,1,2,1,1,1,1,4,1,4,0,NA,1,2,2
"2018",3373,2,5,2,1,"0",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,5,2,2,2,5,4,5,5,5,5,5,5,5,4,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3,1,4,4,4,4,3,3,3,2,4,4,4,2,3,8,4,NA,NA,NA,NA,NA,NA,8,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,4,4,5,4,20,15000,4,4,4,4,4,4,1,NA,1,1,0,1,0,0,0,0,3,NA,1,1,3,1,1,1,1,3,1,3,0,NA,98,NA,2
"2019",3374,2,5,1,2,"0",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,7,1,1,1,5,5,5,5,4,4,4,3,3,3,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,4,3,3,2,3,3,4,4,4,4,4,4,5,3,1,8,2,NA,NA,98,NA,NA,NA,9,9,3,3,4,3,4,4,4,4,3,4,4,3,4,4,4,5,4,4,5,4,2,1,3,4,5,5,10,6000,2,3,4,4,4,4,0,1,0,1,1,0,0,1,0,0,2,10,0,1,3,0,0,0,3,2,2,2,0,NA,1,3,2
"2020",3375,2,5,2,1,"0",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,7,2,2,0,5,5,1,5,5,3,4,1,1,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,2,1,1,5,5,5,5,4,5,1,1,1,3,2,NA,NA,98,NA,NA,NA,3,6,2,3,3,5,5,4,4,5,3,4,3,4,4,3,5,5,5,3,3,2,3,3,3,5,4,4,0,1000,4,4,4,3,3,3,0,4,0,0,1,1,1,1,1,0,3,NA,0,1,1,0,0,0,4,4,2,3,0,NA,98,NA,2
"2021",3376,2,5,1,1,"0",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,3,NA,NA,3,5,5,4,3,5,5,4,4,3,4,4,1,3,2,3,3,3,3,1,3,NA,NA,NA,NA,NA,NA,2,5,4,4,4,5,2,4,3,5,5,4,5,5,4,8,1,98,NA,NA,NA,NA,NA,9,7,4,3,4,5,4,5,4,4,3,4,2,4,4,4,2,3,5,5,5,5,2,5,4,5,2,3,7000,6000,5,4,3,4,3,3,1,3,0,1,0,0,1,0,0,0,1,NA,0,1,2,1,1,1,1,4,1,5,0,NA,2,NA,2
"2022",3377,2,5,1,1,"0",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,6,2,0,0,5,5,5,5,5,5,5,4,3,4,4,3,1,2,2,1,3,2,2,3,3,NA,NA,NA,NA,NA,NA,2,1,4,1,1,1,3,3,3,4,5,4,2,1,1,11,2,NA,NA,1,10,NA,NA,8,11,2,2,1,3,3,4,5,5,5,5,5,3,4,3,5,3,4,5,5,4,2,3,3,4,4,5,20,50000,4,4,3,4,4,3,0,3,1,1,0,0,0,0,0,0,3,NA,0,1,4,1,0,0,3,1,2,4,1,0,NA,NA,2
"2023",3378,2,5,4,1,"0",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,3,2,1,1,5,4,3,4,4,4,4,4,4,3,4,4,1,3,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,1,3,3,4,3,2,3,3,3,3,3,4,4,3,8,1,2,1000,NA,NA,NA,NA,7,8,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,1000,6000,4,4,3,4,4,4,1,4,1,1,1,0,1,0,0,0,3,NA,1,1,1,0,0,0,2,3,1,5,0,NA,1,5,2
"2024",3379,2,5,2,1,"0",0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,6,1,1,1,5,3,3,5,5,4,5,4,3,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,2,2,1,1,1,1,3,5,5,5,5,4,4,2,1,6,2,NA,NA,1,7,NA,NA,8,5,4,4,4,4,5,4,4,5,3,4,4,4,5,5,5,5,5,5,5,4,2,3,1,4,3,4,100,10000,4,4,4,4,3,4,0,2,0,1,1,1,1,1,1,0,3,NA,0,1,3,0,0,1,1,2,2,1,0,NA,98,NA,2
"2025",3380,2,5,3,1,"0",0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,4,1,1,1,5,3,4,5,5,4,5,4,3,4,3,4,1,3,2,1,2,3,1,1,1,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,4,2,2,4,4,3,4,2,3,11,1,98,NA,NA,NA,NA,NA,9,5,4,4,4,4,4,4,4,4,3,4,3,5,5,5,5,5,5,5,4,4,2,5,1,4,4,4,50,20000,3,3,3,2,2,2,0,4,1,0,0,0,0,0,0,0,3,NA,1,1,97,1,0,1,1,2,2,2,0,NA,1,6,2
"2026",3381,2,5,1,1,"0",1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,6,3,3,3,5,5,5,5,5,5,5,5,5,5,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,3,4,4,4,5,5,5,4,4,4,5,5,10,3,NA,NA,NA,NA,98,NA,7,8,5,4,4,3,5,4,5,4,4,5,5,5,5,4,4,4,5,5,5,4,5,4,5,4,5,4,20,20,4,4,5,5,5,4,0,2,1,1,1,1,1,1,1,0,3,NA,0,0,97,1,0,1,3,2,2,4,0,NA,1,2,2
"2027",3382,2,5,4,1,"0",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,5,1,1,0,3,3,2,3,3,3,4,3,2,4,3,3,1,3,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,2,1,3,1,4,4,3,3,3,2,3,3,4,2,2,6,2,NA,NA,98,NA,NA,NA,6,6,4,4,4,4,3,3,3,3,3,3,4,4,5,4,5,4,5,4,4,4,3,3,2,4,3,4,200,NA,4,4,3,3,3,4,1,2,1,0,0,1,0,1,0,0,2,25,0,1,3,1,1,0,1,4,1,95,0,NA,2,NA,2
"2028",3383,2,5,1,1,"0",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,5,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,50,NA,NA,NA,NA,5,6,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,200,10000,4,3,4,4,4,4,0,4,0,0,0,0,0,0,0,1,3,NA,1,1,5,1,1,1,1,2,1,4,0,NA,1,5,2
